"","residual1","residual2"
"122",-0.183827131992811,-0.392847959879752
"123",-0.189437520604184,-0.326442229858519
"124",-0.222207878109557,-0.286551561470821
"125",-0.424220882351143,-0.354751643017793
"126",-0.455587152131771,-0.337339312371264
"127",-0.574656854922216,-0.41693568510712
"128",-0.704316141297199,-0.468008463711946
"129",-0.831540114814252,-0.604315756326592
"130",-1.04981859851439,-0.827433825675997
"131",-0.0889171139340673,-0.0279465423564067
"132",-0.11011607354359,0.0321800835394933
"133",-0.0971123991935808,0.031534252081575
"134",-0.194462839419169,0.0268717434938809
"135",-0.276913626158887,-0.0674479168613376
"136",-0.23712037080332,-0.0520173074482386
"137",-0.186360065865716,-0.175395230348973
"138",-0.195378097596995,-0.194748318125549
"139",-0.106205063968145,-0.124364642321555
"140",0.0316844532145565,0.0415279865347803
"141",0.037809988392683,0.0587678803779111
"142",0.0811625150282109,-0.0108079599960599
"143",0.0656012410272493,-0.0223697699741378
"144",0.130102255643372,0.0258554099069105
"145",0.178350321047769,0.0135167068091626
"146",0.218190184062998,0.135793378281593
"147",0.241524912986073,0.18443912760619
"148",0.243851675055457,0.197039012365095
"149",0.207051190928637,0.141505924247118
"150",0.156240603831493,0.0412563112629447
"151",0.182809830302177,0.0379597835071108
"152",0.298696342518365,0.14861803947294
"153",0.296258566652402,0.174644132796167
"154",0.307344148855796,0.175812623692464
"155",0.324513312471406,0.204008897437601
"156",0.325942412009668,0.059044651494531
"157",0.332499559634416,0.0977465645219614
"158",0.380972983618909,0.250101132347208
"159",0.302171171039422,0.147254569562126
"160",0.2998323344507,0.20964167880521
"161",0.32180891924057,0.318272523428741
"162",0.182805763656276,0.246805566370688
"163",0.10299655137706,0.206194523752131
"164",0.0672380851510651,0.198131958210624
"165",-0.53015929557419,-0.348289548530382
"166",-0.400264222830784,-0.254125665880611
"167",-0.277433510875653,-0.0292332525073345
"168",-0.276881587482289,-0.112118147797565
"169",-0.253801285026385,-0.176838051386303
"170",-0.169279455602666,-0.0881659774753034
"171",0.0890608488651039,0.0696757401753503
"172",0.374137545426302,0.373286907374152
"173",0.490320321497949,0.40434197717658
"174",0.640790792145261,0.555353321491208
"175",0.765110042823529,0.532376135755404
"176",0.885563278049924,0.677493274316495
"177",0.834021625808689,0.749344621970082
"178",0.764453374449146,0.631103299456157
"179",0.673153425256624,0.461338895904065
"180",0.606975605165348,-0.0103922822746825
"181",0.615325333915497,-0.0440120775531716
"182",0.601476800347471,-0.00444159549091835
"183",0.638334165088401,0.445077316810895
"184",0.424727840604334,0.353527590254017
"185",0.255597306928391,0.226959528483656
"186",0.204647870730074,0.235923685717267
"187",0.190770040473625,0.361630870989011
"188",0.0686330751426609,0.276478044565291
"189",-0.0503733467614615,0.205436472079832
"190",-0.17372723652434,0.0668725968766916
"191",-0.304583536635684,-0.0348879148360482
"192",-0.389586842545928,-0.0783556695196868
"193",-0.53264541612702,-0.24166774049053
"194",-0.839645310416835,-0.670572915731601
"195",-0.710088064769424,-0.502760820668269
"196",-0.642894659686318,-0.353056625699172
"197",-0.550147942903286,-0.209557344901031
"198",-0.535429775364172,-0.264884378869867
"199",-0.431027751353118,-0.207174167543407
"200",-0.446650147062154,-0.37698188406056
"201",-0.420002745105236,-0.391315884829453
"202",-0.192366938844246,-0.438538424561998
"203",-0.0940048704234947,-0.0321020186208477
"204",0.0493103480624914,0.0664169968322495
"205",0.321505231157101,0.257368845315322
"206",0.436888847811973,0.413077692946826
"207",0.459677219782632,0.423300975158011
"208",0.446309133015756,0.410238691209273
"209",0.3859056650602,0.266713088313597
"210",0.300330748797143,0.0386910502271545
"211",0.270445564841011,-0.058147057394696
"212",0.206802474148266,-0.0819609920587839
"213",0.230835814200965,-0.0170983487286436
"214",0.285336611371315,0.0301186821377633
"215",0.289980247691228,0.0503028109547568
"216",0.340788645977076,0.151420915614161
"217",0.392654028371657,0.311058304337708
"218",0.307507765925416,0.202695408859905
"219",0.280367292245796,0.166698430603433
"220",0.276002019782359,0.169668576087931
"221",0.184391168446703,0.189823244343066
"222",0.104934742958378,0.162369420724015
"223",0.0166535017923317,0.163675369256944
"224",-0.0934848766621246,0.1417030390071
"225",-0.134194965030141,0.110994754112001
"226",0.351337007203884,0.859047904997727
"227",0.416037412732281,0.941160296192554
"228",0.470570646020395,1.0339885225038
"229",0.353934108044937,0.881266227083738
"230",0.234846962879926,0.700216343613558
"231",0.124877580685297,0.620086196206429
"232",0.128028203275665,0.526152979526515
"233",0.30989609092576,0.816639508569253
"234",0.393830249623811,0.82336957041998
"235",0.323892953228675,0.637565214702732
"236",0.334636753826168,0.646561316585187
"237",0.551316556406821,0.511756721563901
"238",0.684758090805239,0.874787910478927
"239",0.723652226016073,0.951794262843082
"240",0.66303261997544,0.921725826188766
"241",0.623189891259005,0.940439972919521
"242",0.6303577320717,0.873264179735686
"243",0.658908528291577,0.863407658081879
"244",0.665868613361096,0.776520033455926
"245",0.700459094952927,0.825097563926747
"246",0.706326091734461,0.84663142962019
"247",0.747122676717018,0.839614826839086
"248",0.749398600437637,0.809504997060998
"249",0.788994269042562,0.832801778058547
"250",0.864995944923217,0.825086475452194
"251",0.837252790609165,0.846744340901449
"252",0.832092176179396,0.87888603820055
"253",0.739147083259888,0.809182566018822
"254",0.622518208020852,0.702332149770271
"255",0.524420327089262,0.495959086874102
"256",0.416867787489748,0.408000190629479
"257",0.355127797058384,0.375891102842504
"258",-0.635815622253272,-0.496228876989437
"259",-0.640715432288893,-0.473436388130982
"260",-0.628233647413561,-0.375197335868066
"261",-0.646534782766357,-0.502385133485889
"262",-0.605528038329651,-0.403179357858327
"263",-0.577734952432094,-0.328226060861161
"264",-0.486903143665011,-0.271051288025754
"265",-0.418732331142055,-0.328071329980462
"266",-0.429144106944522,-0.341762338310604
"267",-0.362724823082455,-0.261699374300476
"268",-0.186039279235665,-0.294952554032158
"269",-0.116135859059752,-0.0933400732059231
"270",-0.117033002980353,-0.0860694495849428
"271",-0.0455493958446463,-0.0781948587254405
"272",-0.0369252648173155,-0.151636685015442
"273",0.065648715010338,-0.133586042837739
"274",0.138181169578073,0.0589170940821772
"275",0.142472659336256,0.128035435744131
"276",-0.157162532012525,-0.173934567285399
"277",-0.122282073265012,-0.122820964534325
"278",-0.0393364147004811,0.0311740771302506
"279",-0.0232855977314174,0.012325447378393
"280",-0.0686242508019371,0.0228232695039987
"281",-0.0909928183297875,0.0377135276699495
"282",-0.116843062661818,0.0429583766821399
"283",-0.285215834187107,-0.0805176146865628
"284",-0.350224737900294,-0.118896028487983
"285",-0.339621874426628,0.0128927208081715
"286",-0.438991845759217,-0.0513898409916069
"287",-0.552521915941903,-0.125233182459985
"288",-0.690428054419095,-0.359459500179031
"289",-0.839627694192334,-0.504763623095708
"290",-0.909727251338213,-0.551110478532709
"291",-0.46307904710341,-0.274125512575237
"292",-0.425920205670995,-0.21764590445172
"293",-0.413967521511538,-0.143724646175715
"294",-0.440613822448142,-0.157641146017486
"295",-0.423598018918603,-0.355392423193249
"296",-0.46927379373226,-0.374637987047132
"297",-0.392799242946097,-0.23735694320563
"298",-0.348608465589597,-0.271321539620035
"299",-0.33462830927886,-0.14305906568349
"300",-0.339691367325766,-0.176147255214101
"301",-0.334272212638825,-0.217786588817509
"302",-0.245900120820149,-0.187158494547195
"303",-0.0978098089331968,-0.167512492226354
"304",0.215756525264085,0.24561895839657
"305",0.25906607506034,0.303726785047045
"306",0.215125021169703,0.213389665177225
"307",0.136314897781705,0.0799181158692023
"308",0.060251423779532,0.0111753237704945
"309",0.017804824598668,-0.158046118576262
"310",-0.00432234856559684,-0.184502996627744
"311",0.0138916058469299,-0.193028044463611
"312",0.0865651012786456,-0.0165686134401881
"313",0.103303805214359,0.0660219973824477
"314",0.0853013669537638,0.102232076387824
"315",0.0166385794548827,0.147215759270956
"316",-0.0460163443166629,0.155923164296255
"317",-0.238053177105728,0.0258146712560469
"318",-0.292248235242703,0.0471946487906685
"319",-0.316824110367293,0.107891038597583
"320",-0.404513133799445,0.0590049747221313
"321",-0.615028742468883,-0.214667967181265
"322",-0.743396179187488,-0.373739937109475
"323",-0.824928602853774,-0.442612635594692
"324",-0.861630591194927,-0.493578469379098
"325",-0.0265550805612773,0.108240579807567
"326",0.0211146450890994,0.117486576240077
"327",-0.0807165909997902,0.0429090368247095
"328",-0.170043514418637,0.00375556335433472
"329",-0.190358259912266,0.0383561762147517
"330",-0.240714788641755,-0.225452981188948
"331",-0.244848762988602,-0.249889351234862
"332",-0.235473436492508,-0.31100847814337
"333",-0.136799476005023,-0.302242644781514
"334",-0.0596361926537982,-0.224335363696295
"335",0.0179956580269468,-0.0133325467514041
"336",0.108561189720254,-0.065572645425912
"337",0.10143219379053,-0.127447013500268
"338",0.36787910539952,0.155827862480196
"339",0.72960009557018,0.615106940068783
"340",0.837029057293468,0.71487174620264
"341",0.755195748119608,0.549633221031187
"342",0.701995370716815,0.384421192392194
"343",0.725230149979732,0.412244321049555
"344",0.670393997924832,0.354770307233395
"345",0.651215688391487,0.337668180404255
"346",0.69221914876728,0.431537253502704
"347",0.760728934817897,0.545372966514429
"348",0.79867359757064,0.580891642517531
"349",0.77618165863323,0.586882515702848
"350",0.750543288935169,0.632415003659991
"351",0.740259214875648,0.696292105137909
"352",0.558509003791085,0.496228691853857
"353",0.513707975330384,0.497546439485313
"354",0.526743460988888,0.580645382230757
"355",0.395661397851328,0.437712473850757
"356",0.22631247260449,0.319362006802429
"357",0.0513947429063425,0.0180833175792337
"358",-0.0324349432568449,-0.0810957968629982
"359",-0.0928180396094562,-0.105762323991944
"360",-0.18688617628156,-0.0961012389603661
"361",-0.0606103396776212,0.133930972687946
"362",-0.076367464145625,-0.023035569495194
"363",-0.0300029540840922,0.10249710209224
"364",-0.0391301093019508,0.11393032237593
"365",-0.0537655548167295,0.0462738610743207
"366",-0.0429548689957599,0.0909433197086235
"367",0.0188300245962941,0.0899116449719906
"368",0.0789981115056238,0.157847097211367
"369",0.19903098284893,0.0322070755183637
"370",0.327266992862936,0.00287272439077419
"371",0.441753002331818,0.32976190086428
"372",0.452717521580974,0.328224587901797
"373",0.420883119135117,0.318656774042215
"374",0.324905071902138,0.190878437803554
"375",0.227199004061356,-0.0119400414367487
"376",0.200369237558272,-0.163658213196098
"377",-0.0206011108776271,-0.371486607044516
"378",-0.0412832788518286,-0.335414904976724
"379",0.0287065555577768,-0.138038580469038
"380",0.0304804752220079,-0.111564761869433
"381",0.0661837390965193,-0.0265078177293163
"382",-0.00723670303639769,0.0778940692824437
"383",-0.0193961343758448,0.144178915376746
"384",-0.0262027024986221,0.273681133567557
"385",-0.233937614031556,0.147996329800136
"386",-0.342630502711636,-0.0514640527230365
"387",-0.536239054201688,-0.193434311000962
"388",-0.594169868822335,-0.259266877751193
"389",-0.223884022727578,-0.131859127593641
"390",-0.166293516964744,-0.0500805091486358
"391",-0.135820947402194,-0.022359752045402
"392",-0.119981373442124,0.105293093122697
"393",-0.126802458206384,0.118177757264327
"394",-0.0964799734267702,0.0843655054611891
"395",-0.00950289267019148,0.0537538256247675
"396",-0.018184097583711,0.130717126924141
"397",0.00858748218493948,0.197361899469519
"398",0.0930801149489481,0.113199218387577
"399",0.264084435512378,0.276930678669813
"400",0.32562750809875,0.272939267000658
"401",0.434513060828925,0.248202089482731
"402",0.997685475499535,0.774450530147722
"403",0.928701686402926,0.631068885227961
"404",0.887354323372075,0.45688222871616
"405",0.891054098684811,0.363955055016252
"406",0.816109286203041,0.258146186651091
"407",0.776915391014425,0.230110437622189
"408",0.762748045925969,0.226297413177821
"409",0.793273955379986,0.316171278124556
"410",0.774270015489782,0.327524781436542
"411",0.752909019615501,0.330343059802594
"412",0.762213619308644,0.410364271515601
"413",0.760318351933653,0.54672894001622
"414",0.641155387570766,0.405678411513991
"415",0.609881483583361,0.422612947828231
"416",0.602604798616763,0.524653994942001
"417",0.511360849760833,0.488771582633104
"418",0.405752190371479,0.406248055277111
"419",0.301926650089827,0.240202456482123
"420",0.17619153927367,0.162980175396155
"421",0.094690004763511,0.0777135712765767
"422",-0.12836427389386,-0.0187504453543221
"423",-0.160373893966163,-0.0336770217029314
"424",-0.049800213745418,0.158282822859813
"425",-0.0315528413972207,0.118607351544386
"426",-0.0845709736285636,-0.0656176654022935
"427",-0.103761294191106,-0.054643912770715
"428",0.0176054443457393,0.0486603542413917
"429",0.0857430538549316,-0.124528514992617
"430",0.0806440356416482,0.0280741047994818
"431",0.242753656592581,0.0479085855156623
"432",0.35497524190674,0.24604878694749
"433",0.407681717976858,0.397310386630742
"434",0.451876775026462,0.437362348024337
"435",0.447062819559129,0.336003774550127
"436",0.43744992270468,0.422877047275329
"437",0.402001151195322,0.302231181632302
"438",0.380549313827115,0.241581861511838
"439",0.431793568981824,0.229779373220624
"440",0.414464191709815,0.198971497466854
"441",0.414438196994526,0.219303646155175
"442",0.436824073604386,0.264159836345092
"443",0.381782625829485,0.166405051371342
"444",0.21262332135941,0.100335334829019
"445",0.123196183320304,0.0879541731101784
"446",-0.034881330510839,0.0195378680248037
"447",-0.136885931869354,-0.0969181634091686
"448",-0.0916302251348414,0.0426790526778669
"449",-0.149289334863035,-0.00540219904151525
"450",-0.209267587979073,-0.0427825181746703
"451",-0.298180474091723,-0.144910539301574
"452",-0.42833851612131,-0.270699115872268
"453",-0.516034311317028,-0.377360947528337
"454",-0.588636903551856,-0.507880407622665
"455",0.0878542832937417,0.0873014235914158
"456",0.104566639354359,0.237996932993175
"457",0.0112050034346115,-0.0026917493327823
"458",-0.0380487774960487,0.0293609201860068
"459",-0.191444986077329,0.0353991423398248
"460",-0.306890118102663,-0.0240470602880435
"461",-0.35840682070913,-0.0573912960051295
"462",-0.493363581531965,-0.271674270070822
"463",-0.502158933004202,-0.258930740989853
"464",-0.432255169114372,-0.241837751694041
"465",-0.570528042673015,-0.44790545829662
"466",-0.493358239585197,-0.396461014320942
"467",-0.368848936274841,-0.329501645522769
"468",-0.271372624733631,-0.196131811545155
"469",-0.217832064671102,-0.0735164331315099
"470",-0.240976014836803,-0.0636678003972972
"471",-0.296108150709747,-0.162855261539477
"472",-0.459557805107073,-0.363062914873204
"473",-0.485088889554665,-0.482780047630728
"474",-0.505545781436666,-0.513029977634261
"475",-0.531680881183992,-0.480594606926591
"476",-0.526334740321257,-0.498343490164132
"477",-0.491494397496466,-0.399361063890982
"478",-0.448794620749818,-0.330915811249127
"479",-0.476344727072654,-0.310764696715221
"480",-0.478254292731449,-0.264437162162
"481",-0.474545045943129,-0.194853411293912
"482",-0.559177207439107,-0.257373386124573
"483",-0.56150126198876,-0.206191797166395
"484",-0.553340297053931,-0.137008494298447
"485",-0.622699793219171,-0.161168990279449
"486",-0.690845611508298,-0.185110387933234
"487",-0.765608205470113,-0.337252815747361
"488",-0.854843316178673,-0.417421801084173
"489",-0.904090286991432,-0.406813723253701
"490",-0.914179665373044,-0.386810460446447
"491",-0.684119808947472,-0.367471566556623
"492",-0.634053732950142,-0.194439914293684
"493",-0.669578592233839,-0.267274540266853
"494",-0.631765458824139,-0.257829080362962
"495",-0.618266906017588,-0.232940617146332
"496",-0.604633123332636,-0.286068864739293
"497",-0.518863263246403,-0.294286559647909
"498",-0.573440755880788,-0.358892639969329
"499",-0.370673181799146,-0.198130325224424
"500",-0.295020857260287,-0.0156353372260076
"501",-0.267355211842001,-0.0843139896607494
"502",-0.235379276845378,-0.0521740647627474
"503",-0.124757776768552,-0.00448804519850452
"504",-0.0450851106065626,0.0753805141781805
"505",0.0606838727123215,0.171285323979115
"506",0.0483055815975872,0.115872240737393
"507",0.0142579951942169,0.013921297083535
"508",-0.0936093469603388,-0.185985883359703
"509",-0.120651909359167,-0.263737183975477
"510",-0.160229076819587,-0.313309838709337
"511",-0.200740343806727,-0.329951926136181
"512",-0.265141249355523,-0.37165693799741
"513",-0.271168922076807,-0.270520492842406
"514",-0.340582425908745,-0.333036878591724
"515",-0.391337132553272,-0.36528924624042
"516",-0.425531654883221,-0.320645548549685
"517",-0.492585771227825,-0.30649994341489
"518",-0.699080099622979,-0.531334509538813
"519",-0.74700200723267,-0.4643863716148
"520",-0.833070918599391,-0.512900365357551
"521",-0.915224746878348,-0.579966790563351
"522",-1.13130576919821,-0.82181778277004
"523",-1.20976406796434,-0.895148202830152
"524",-1.28223423952845,-0.957179618102757
"525",0.163763819412025,0.174330093490991
"526",0.0924455711966312,0.157772555544786
"527",0.0270012421656065,0.0720533878817895
"528",-0.0236581965096656,-0.00545770631821959
"529",-0.0151506036575206,0.0426335168212938
"530",0.0078800819569789,0.0120036423960048
"531",-0.0171658733156168,-0.108032182565795
"532",-0.034765461292142,-0.137581149439066
"533",-0.0435612753490193,-0.129052480361183
"534",-0.00499111270614492,-0.107626272482324
"535",0.0147124347401958,-0.0727651411196067
"536",-0.0269290836189961,-0.112169537083884
"537",-0.00169226950511625,-0.0900512850925619
"538",0.299096420251223,0.0784410847102612
"539",0.361679057326127,0.147950050071043
"540",0.380851446570746,0.190769861687871
"541",0.412443211440016,0.263604983047345
"542",0.462434582006188,0.301076359121236
"543",0.464139722028581,0.238640791107305
"544",0.463145727830095,0.215685555199072
"545",0.493863522044404,0.229259680203705
"546",0.483240334900593,0.20151740780991
"547",0.474723213488995,0.20233966305617
"548",0.456424778207261,0.243172427371249
"549",0.387578623770016,0.20938303708309
"550",0.355809492394599,0.199118384348819
"551",0.192398786589706,0.190057656315655
"552",0.01094634702415,0.107837458002135
"553",-0.0437356107170393,0.0489711684075542
"554",-0.0426424453074825,0.0906769457316812
"555",-0.127251819302582,0.0287306390830737
"556",-0.309126693616372,-0.175443731000119
"557",-0.357891883807716,-0.258220360551245
"558",-0.362288255338381,-0.419407914915811
"559",-0.378957485768933,-0.442979765036312
"560",-0.400788285599411,-0.587028524005943
"561",-0.341084204612193,-0.36755265155041
"562",-0.278087452535818,-0.301667838150434
"563",-0.321279603633393,-0.364162103491615
"564",-0.32108520070846,-0.418307384939658
"565",-0.267603449170048,-0.492467754909088
"566",-0.287880689590287,-0.485937142817123
"567",-0.3192407372275,-0.524959460106072
"568",-0.210221094801139,-0.296748521913472
"569",-0.206525650733723,-0.351357451540662
"570",-0.201759921505084,-0.205431883836725
"571",-0.199366227213004,-0.217501420279635
"572",-0.138449658479226,-0.274132530600691
"573",-0.0400193098192336,-0.0642946932154911
"574",0.106675486161247,0.0873298084659339
"575",0.0492593877048116,0.135154202575744
"576",-0.0100768045298877,0.031894320784067
"577",-0.0699284180144657,-0.0621966280203021
"578",-0.0938497118702432,-0.202367072578747
"579",-0.019920207338973,-0.116017620153092
"580",-0.0748457014297364,-0.204311151522948
"581",-0.134461982435631,-0.201017336820023
"582",-0.280614033884332,-0.302885539328319
"583",-0.340357685300817,-0.227575598205336
"584",-0.366726344438676,-0.136883185543749
"585",-0.336946264937311,0.0146971822146237
"586",-0.466728961577699,-0.186469310598393
"587",-0.543585417104561,-0.213863662066475
"588",-0.535518242982489,-0.066334307565176
"589",-0.733849498031152,-0.111383497459562
"590",-0.876505210630247,-0.23135771205965
"591",-0.969885253859553,-0.303862769445741
"592",-1.04886631986467,-0.402279529654481
"593",-1.22999979459642,-0.593559748287294
"594",-0.963561332408216,-0.829237235074687
"595",-0.923021887755427,-0.80040554700212
"596",-0.838905080806571,-0.688759288544482
"597",-0.84671327154036,-0.775880022088932
"598",-0.780190318107242,-0.575329578576534
"599",-0.627136353511843,-0.584107105292422
"600",-0.62996790679311,-0.573829079599407
"601",-0.449880796700645,-0.412902137378448
"602",-0.323248113400261,-0.201000908619263
"603",-0.236052087916954,-0.259442090382688
"604",-0.16198133680087,-0.275320162582168
"605",-0.0347685182001078,-0.210552330351664
"606",0.287313866756753,0.158521498333899
"607",0.346027703930508,0.22777533815545
"608",0.266514843238115,0.0896803839494325
"609",0.23282052417616,-0.0160669242917095
"610",0.296944923667158,0.0992018051987504
"611",0.227511038966433,0.00322332121484686
"612",0.232979786863046,0.0685542784702361
"613",0.301938933364973,0.230060842595021
"614",0.383920507207396,0.361546256246408
"615",0.276069503240493,0.150840181435828
"616",0.202724275816179,0.297521732241001
"617",-0.032441719332239,0.0511777240259266
"618",-0.156896585528682,-0.0869402981136259
"619",-0.23878891504628,-0.167641441532357
"620",-0.259731787927802,-0.151313459925885
"621",-1.08652251042631,-0.822143786373668
"622",-1.07769550645228,-0.767111932124798
"623",-1.10659276987057,-0.901061425060993
"624",-1.04600074426139,-0.828170427645474
"625",-0.955500308500248,-0.803793545310269
"626",-0.822286207469159,-0.812562544026022
"627",-0.682002240196251,-0.626565265772412
"628",-0.593663738913907,-0.442545091952869
"629",-0.561708585364025,-0.324280661955043
"630",-0.410713442585792,-0.22829680999925
"631",-0.357606550528587,-0.0517305458570993
"632",-0.282370789080877,-0.00563682648440187
"633",-0.286568464405451,-0.0590784696194768
"634",-0.192956883130062,-0.0379005917596893
"635",-0.0321405083456646,0.043966263178643
"636",0.133679357386879,0.295866901455421
"637",0.223185414358648,0.150121605952551
"638",0.193954417258938,0.046819411227079
"639",0.134416990322499,-0.0402545858668402
"640",0.138716016644896,-0.053438619768166
"641",0.0152640362762279,-0.287459867614071
"642",-0.0860023326223019,-0.362448679456226
"643",-0.0969198759294426,-0.33997647018406
"644",-0.0546122995272864,-0.172736761970905
"645",-0.029833799990818,-0.089425919654855
"646",0.0260193877227963,0.0327509925283499
"647",0.129306313250916,0.259828365253617
"648",0.0117357380493146,0.190813325461134
"649",0.0473262497656606,0.252720019350439
"650",0.0397502186934797,0.316346720592946
"651",-0.0708713045119854,0.266380769315218
"652",-0.194229557918838,0.187767696688817
"653",-0.308566213889689,-0.0830035871949643
"654",-0.456168310300067,-0.26765627953058
"655",-0.56526754776736,-0.365777486968858
"656",-0.537699732551806,-0.28172445499426
"657",-0.491014011771844,-0.219423155321084
"658",-0.384070979161523,-0.02362806631125
"659",-0.255596502145111,0.125054228139403
"660",-0.252994933124415,-0.110580676788871
"661",-0.318507918749622,-0.154003092487616
"662",-0.305844518244021,-0.0894955244162346
"663",-0.227460162209556,-0.0998240700445512
"664",-0.164504637497641,-0.0662080515926131
"665",-0.00571048678607886,0.065928925529908
"666",0.0490453566878462,0.0562093344000562
"667",0.0842265387447984,-0.0380038104169037
"668",0.24664438577142,0.10964977927613
"669",0.314924596058837,0.163667298774195
"670",0.332156336419162,0.218289932570708
"671",0.289591821282928,0.0933316350443313
"672",0.215198282390069,0.0215226030309507
"673",0.145441754245103,-0.0623780065095218
"674",0.109927569627523,-0.0763579002001537
"675",0.0489133721327322,-0.111551094420155
"676",0.0161921813597036,-0.126864954377495
"677",0.0133470639644295,-0.0895475104360233
"678",0.0598573228849888,0.0537913846141052
"679",0.0523893929658401,0.044192206296914
"680",0.0274370370495164,0.0644621609741322
"681",0.0183077478306886,0.139670184498676
"682",0.0491685976971483,0.217292602661396
"683",-0.0350232366430926,0.168991083722493
"684",-0.0667732462357479,0.134468303665245
